City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket
Hyderabad,2018-06-27,17.64,46.04,4.42,28.07,18.17,0.26,4.6,15.07,44.0,Good
Hyderabad,2018-06-28,18.93,50.36,4.19,24.39,16.02,0.28,5.05,17.65,46.0,Good
Hyderabad,2018-06-29,18.18,57.2,3.48,22.68,14.57,0.3,5.38,23.37,65.0,Satisfactory
Hyderabad,2018-06-30,20.85,57.03,6.27,26.4,18.78,0.33,6.64,22.0,62.0,Satisfactory
Hyderabad,2018-07-01,16.91,39.49,3.41,27.03,16.84,0.3,7.1,25.21,60.0,Satisfactory
Hyderabad,2018-07-02,16.48,42.25,3.82,24.21,15.61,0.24,5.74,23.96,53.0,Satisfactory
Hyderabad,2018-07-03,16.28,41.16,3.42,23.43,14.97,0.26,5.56,22.53,59.0,Satisfactory
Hyderabad,2018-07-04,15.97,58.87,3.7,22.07,14.46,0.35,5.95,21.98,71.0,Satisfactory
Hyderabad,2018-07-05,13.22,40.07,4.16,22.74,15.17,0.25,6.07,20.08,68.0,Satisfactory
Hyderabad,2018-07-06,20.05,48.6,4.7,26.0,17.26,0.3,5.06,18.73,49.0,Good
Hyderabad,2018-07-07,22.74,51.43,4.4,27.25,17.7,0.34,5.19,18.53,59.0,Satisfactory
Hyderabad,2018-07-08,19.92,45.9,4.05,25.11,16.11,0.28,5.61,20.17,62.0,Satisfactory
Hyderabad,2018-07-09,16.63,36.37,4.05,23.21,15.32,0.22,5.45,18.43,44.0,Good
Hyderabad,2018-07-10,19.7,44.03,4.15,21.7,14.62,0.25,5.47,16.26,48.0,Good
Hyderabad,2018-07-11,19.05,45.74,4.55,23.04,15.63,0.3,4.83,19.91,54.0,Satisfactory
Hyderabad,2018-07-12,11.93,16.09,4.73,22.14,15.24,0.25,4.96,20.46,49.0,Good
Hyderabad,2018-07-13,13.21,26.26,4.5,20.22,14.07,0.27,6.21,15.7,37.0,Good
Hyderabad,2018-07-14,17.97,40.97,5.45,26.02,17.84,0.28,6.88,15.88,42.0,Good
Hyderabad,2018-07-15,16.12,39.28,5.46,25.58,17.67,0.31,6.66,21.52,58.0,Satisfactory
Hyderabad,2018-07-16,11.04,20.0,5.27,21.19,15.02,0.37,8.75,16.13,72.0,Satisfactory
Hyderabad,2018-07-17,12.14,26.59,4.39,20.54,14.0,0.26,6.46,14.86,38.0,Good
Hyderabad,2018-07-18,14.13,36.01,4.36,22.64,15.15,0.27,6.95,13.58,33.0,Good
Hyderabad,2018-07-19,14.39,38.34,4.55,21.97,15.57,0.26,7.32,14.75,45.0,Good
Hyderabad,2018-07-20,12.58,32.59,4.27,22.18,14.61,0.31,9.52,13.12,37.0,Good
Hyderabad,2018-07-21,19.61,51.45,2.81,23.18,14.44,0.3,9.11,15.35,41.0,Good
Hyderabad,2018-07-22,19.54,54.49,3.74,22.42,14.56,0.28,9.22,14.36,55.0,Satisfactory
Hyderabad,2018-07-23,17.69,53.6,4.08,21.69,14.24,0.26,7.41,15.37,49.0,Good
Hyderabad,2018-07-24,15.64,44.78,4.72,21.03,14.68,0.32,5.87,15.58,54.0,Satisfactory
Hyderabad,2018-07-25,17.88,53.74,5.11,20.4,14.67,0.26,6.55,16.66,52.0,Satisfactory
Hyderabad,2018-07-26,14.41,42.62,9.34,20.64,18.69,0.29,7.06,16.19,54.0,Satisfactory
Hyderabad,2018-07-27,14.52,43.56,7.62,24.38,18.52,0.27,6.46,17.72,54.0,Satisfactory
Hyderabad,2018-07-28,18.23,55.98,8.1,22.38,18.1,0.28,6.09,18.44,53.0,Satisfactory
Hyderabad,2018-07-29,26.09,74.2,5.93,28.86,19.71,0.38,7.2,16.26,72.0,Satisfactory
Hyderabad,2018-07-30,26.02,84.97,5.11,25.61,17.39,0.32,6.79,17.7,87.0,Satisfactory
Hyderabad,2018-07-31,19.21,66.84,5.24,25.13,17.24,0.27,6.8,17.22,73.0,Satisfactory
Hyderabad,2018-08-01,21.88,75.6,4.48,25.54,16.46,0.28,6.2,16.38,72.0,Satisfactory
Hyderabad,2018-08-02,25.77,76.03,6.01,27.27,18.33,0.36,6.61,13.63,72.0,Satisfactory
Hyderabad,2018-08-03,30.8,101.48,6.15,28.85,19.13,0.31,7.02,15.42,92.0,Satisfactory
Hyderabad,2018-08-04,23.43,76.16,5.63,25.39,17.64,0.28,6.63,16.46,90.0,Satisfactory
Hyderabad,2018-08-05,20.2,55.76,5.68,27.06,18.56,0.31,6.37,16.05,66.0,Satisfactory
Hyderabad,2018-08-06,26.91,71.45,5.0,23.75,16.3,0.29,7.05,16.55,72.0,Satisfactory
Hyderabad,2018-08-07,18.92,55.72,4.71,24.24,16.08,0.3,8.15,13.97,54.0,Satisfactory
Hyderabad,2018-08-08,16.17,46.48,4.84,24.82,16.46,0.28,7.42,13.81,53.0,Satisfactory
Hyderabad,2018-08-09,18.07,37.67,8.38,27.7,21.0,0.36,5.9,12.64,49.0,Good
Hyderabad,2018-08-10,17.09,41.09,6.04,24.89,17.3,0.31,6.07,14.98,48.0,Good
Hyderabad,2018-08-11,16.39,29.84,7.35,24.46,18.46,0.28,6.09,11.86,43.0,Good
Hyderabad,2018-08-12,11.98,28.35,6.15,18.71,14.38,0.31,6.15,14.52,47.0,Good
Hyderabad,2018-08-13,11.66,24.68,5.61,17.79,13.61,0.32,6.65,13.69,42.0,Good
Hyderabad,2018-08-14,16.97,46.65,8.16,27.16,20.02,0.31,7.29,10.2,41.0,Good
Hyderabad,2018-08-15,22.11,68.81,4.1,17.62,12.18,0.35,10.13,11.99,65.0,Satisfactory
Hyderabad,2018-08-16,7.78,10.87,3.77,19.87,13.35,0.3,5.69,15.01,40.0,Good
Hyderabad,2018-08-17,18.56,46.57,4.25,20.71,14.14,0.3,7.17,18.05,35.0,Good
Hyderabad,2018-08-18,15.3,41.14,4.16,17.73,12.67,0.29,8.0,18.6,44.0,Good
Hyderabad,2018-08-19,15.28,34.82,11.75,24.8,21.07,0.32,6.84,15.02,48.0,Good
Hyderabad,2018-08-20,13.19,31.47,5.97,21.95,15.99,0.27,5.98,14.53,47.0,Good
Hyderabad,2018-08-21,10.08,23.02,5.47,19.61,14.4,0.25,6.73,14.24,34.0,Good
Hyderabad,2018-08-22,10.33,29.62,6.19,22.71,16.5,0.29,8.08,13.14,39.0,Good
Hyderabad,2018-08-23,12.51,38.94,6.62,23.7,17.2,0.29,8.73,11.2,40.0,Good
Hyderabad,2018-08-24,14.36,56.52,5.88,24.14,16.98,0.31,8.55,12.62,48.0,Good
Hyderabad,2018-08-25,15.34,55.37,7.06,25.68,18.74,0.29,7.55,12.26,52.0,Satisfactory
Hyderabad,2018-08-26,14.61,45.18,5.98,24.79,17.43,0.27,7.85,11.18,50.0,Good
Hyderabad,2018-08-27,15.31,40.27,9.65,27.1,21.01,0.3,7.61,9.29,48.0,Good
Hyderabad,2018-08-28,16.51,45.72,6.63,27.6,19.35,0.28,6.97,12.08,48.0,Good
Hyderabad,2018-08-29,20.98,64.42,6.11,26.87,18.67,0.29,8.39,15.33,53.0,Satisfactory
Hyderabad,2018-08-30,24.66,82.96,7.02,26.52,19.13,0.29,8.85,18.68,68.0,Satisfactory
Hyderabad,2018-08-31,22.43,75.11,6.2,27.25,18.9,0.3,7.13,15.88,77.0,Satisfactory
Hyderabad,2018-09-01,23.16,71.26,6.01,26.37,18.32,0.31,8.74,15.43,70.0,Satisfactory
Hyderabad,2018-09-02,18.51,47.92,7.14,25.86,19.12,0.34,6.4,14.04,50.0,Good
Hyderabad,2018-09-03,15.84,39.37,7.38,23.73,18.24,0.34,7.13,13.7,48.0,Good
Hyderabad,2018-09-04,20.36,66.88,7.58,25.6,19.27,0.31,7.74,13.86,50.0,Good
Hyderabad,2018-09-05,27.05,87.39,5.13,26.36,17.59,0.38,8.05,14.3,72.0,Satisfactory
Hyderabad,2018-09-06,25.36,83.21,4.74,26.76,17.54,0.31,7.84,14.29,76.0,Satisfactory
Hyderabad,2018-09-07,25.42,79.97,5.01,22.74,15.82,0.32,7.79,17.95,82.0,Satisfactory
Hyderabad,2018-09-08,21.61,55.67,4.94,18.35,13.78,0.33,9.3,19.94,62.0,Satisfactory
Hyderabad,2018-09-09,34.85,91.9,9.53,24.19,20.62,0.42,8.8,23.55,79.0,Satisfactory
Hyderabad,2018-09-10,38.35,94.94,6.64,32.15,22.32,0.46,7.75,27.14,86.0,Satisfactory
Hyderabad,2018-09-11,33.85,66.55,7.83,38.45,26.5,0.57,6.42,25.02,79.0,Satisfactory
Hyderabad,2018-09-12,35.06,53.38,10.31,35.45,26.63,0.59,5.67,20.9,71.0,Satisfactory
Hyderabad,2018-09-13,41.83,77.55,11.55,36.44,28.14,0.6,6.0,21.97,78.0,Satisfactory
Hyderabad,2018-09-14,42.24,85.86,5.8,36.56,23.67,0.53,7.04,30.31,85.0,Satisfactory
Hyderabad,2018-09-15,43.69,89.53,6.25,36.45,24.05,0.51,6.77,27.22,92.0,Satisfactory
Hyderabad,2018-09-16,48.98,89.05,8.74,33.93,24.38,0.5,7.78,22.86,101.0,Moderate
Hyderabad,2018-09-17,35.58,61.65,4.05,22.67,14.98,0.41,8.41,24.49,85.0,Satisfactory
Hyderabad,2018-09-18,39.68,63.97,5.07,25.48,17.48,0.45,6.81,21.89,68.0,Satisfactory
Hyderabad,2018-09-19,38.6,84.63,6.3,31.56,20.98,0.45,6.9,21.57,79.0,Satisfactory
Hyderabad,2018-09-20,40.88,97.71,3.8,30.3,18.92,0.42,7.14,23.53,81.0,Satisfactory
Hyderabad,2018-09-21,37.91,78.9,5.26,27.55,17.69,0.38,8.39,21.72,91.0,Satisfactory
Hyderabad,2018-09-22,27.29,58.1,3.66,23.11,14.88,0.34,6.23,27.07,62.0,Satisfactory
Hyderabad,2018-09-23,32.25,62.49,3.76,27.46,17.34,0.44,6.13,28.19,65.0,Satisfactory
Hyderabad,2018-09-24,34.94,68.68,7.01,36.88,25.03,0.62,5.85,21.51,62.0,Satisfactory
Hyderabad,2018-09-25,41.46,86.95,10.7,38.18,28.61,0.66,6.42,20.19,84.0,Satisfactory
Hyderabad,2018-09-26,53.68,107.41,19.37,44.83,39.13,0.8,8.2,16.94,108.0,Moderate
Hyderabad,2018-09-27,43.09,78.57,7.32,36.52,24.46,0.54,6.93,24.45,95.0,Satisfactory
Hyderabad,2018-09-28,45.92,99.06,12.36,38.03,29.38,0.58,7.03,15.53,92.0,Satisfactory
Hyderabad,2018-09-29,55.39,107.62,18.14,38.38,33.21,0.64,7.08,17.26,100.0,Satisfactory
Hyderabad,2018-09-30,67.69,129.23,17.39,37.28,32.15,0.62,9.16,24.96,118.0,Moderate
Hyderabad,2018-10-01,63.16,122.8,6.21,38.16,24.9,0.5,7.78,23.41,128.0,Moderate
Hyderabad,2018-10-02,37.8,80.37,8.25,33.16,23.67,0.49,5.89,22.58,94.0,Satisfactory
Hyderabad,2018-10-03,36.5,79.0,5.25,32.41,21.14,0.45,5.74,23.91,72.0,Satisfactory
Hyderabad,2018-10-04,39.63,85.85,6.61,33.83,22.06,0.45,5.14,24.63,79.0,Satisfactory
Hyderabad,2018-10-05,39.8,103.38,5.91,34.47,22.39,0.43,6.26,29.57,84.0,Satisfactory
Hyderabad,2018-10-06,56.36,136.25,7.79,42.33,27.18,0.56,8.43,29.21,109.0,Moderate
Hyderabad,2018-10-07,65.91,139.95,5.65,39.75,25.24,0.5,6.99,29.27,124.0,Moderate
Hyderabad,2018-10-08,64.44,144.33,6.46,40.33,25.58,0.56,9.45,28.65,130.0,Moderate
Hyderabad,2018-10-09,60.07,146.71,8.4,46.53,31.0,0.54,17.26,23.73,124.0,Moderate
Hyderabad,2018-10-10,56.5,150.65,7.83,48.32,31.61,0.48,13.82,21.94,128.0,Moderate
Hyderabad,2018-10-11,52.63,148.36,5.23,43.03,26.79,0.46,14.89,25.52,120.0,Moderate
Hyderabad,2018-10-12,54.39,132.24,6.33,42.79,26.64,0.53,13.5,27.9,121.0,Moderate
Hyderabad,2018-10-13,58.56,130.27,13.85,46.54,34.65,0.64,10.8,21.39,118.0,Moderate
Hyderabad,2018-10-14,54.35,111.45,6.53,36.76,24.31,0.47,9.08,27.41,108.0,Moderate
Hyderabad,2018-10-15,58.24,107.55,4.47,35.21,25.04,0.53,9.14,28.29,100.0,Satisfactory
Hyderabad,2018-10-16,53.26,90.41,6.11,32.39,20.97,0.46,4.76,26.04,105.0,Moderate
Hyderabad,2018-10-17,41.03,53.89,6.99,34.67,23.8,0.58,4.21,19.11,83.0,Satisfactory
Hyderabad,2018-10-18,40.35,57.72,6.18,31.81,21.6,0.55,3.64,21.12,73.0,Satisfactory
Hyderabad,2018-10-19,43.99,80.57,9.66,37.92,26.85,0.52,3.92,24.15,74.0,Satisfactory
Hyderabad,2018-10-20,58.44,128.56,8.23,47.2,31.47,0.68,6.19,26.5,105.0,Moderate
Hyderabad,2018-10-21,61.34,131.27,6.33,44.57,28.44,0.61,5.23,26.96,119.0,Moderate
Hyderabad,2018-10-22,66.82,144.33,10.4,51.4,35.41,0.72,9.47,27.86,125.0,Moderate
Hyderabad,2018-10-23,67.12,139.91,5.57,45.12,28.2,0.67,6.04,30.64,133.0,Moderate
Hyderabad,2018-10-24,67.52,125.13,5.09,46.11,28.34,0.89,6.88,28.14,142.0,Moderate
Hyderabad,2018-10-25,60.72,124.74,8.06,45.35,30.25,0.61,8.39,28.84,128.0,Moderate
Hyderabad,2018-10-26,48.68,123.62,6.28,47.97,30.17,0.46,11.76,31.72,107.0,Moderate
Hyderabad,2018-10-27,57.44,145.22,13.24,60.75,42.38,0.68,16.45,27.8,117.0,Moderate
Hyderabad,2018-10-28,56.51,134.88,10.74,46.84,33.18,0.55,14.29,36.66,120.0,Moderate
Hyderabad,2018-10-29,56.02,130.4,4.14,46.3,27.61,0.5,19.41,41.62,110.0,Moderate
Hyderabad,2018-10-30,57.32,121.32,5.54,47.35,28.61,0.58,14.14,41.46,115.0,Moderate
Hyderabad,2018-10-31,56.98,120.91,8.65,47.69,32.11,0.56,14.98,34.51,117.0,Moderate
Hyderabad,2018-11-01,50.87,109.17,9.71,45.19,30.38,0.59,11.42,26.9,106.0,Moderate
Hyderabad,2018-11-02,34.07,76.12,8.83,37.54,25.92,0.56,6.15,19.95,86.0,Satisfactory
Hyderabad,2018-11-03,25.96,59.8,6.81,32.84,22.01,0.48,4.13,23.14,58.0,Satisfactory
Hyderabad,2018-11-04,24.88,48.95,4.85,30.95,20.14,0.51,3.89,25.91,55.0,Satisfactory
Hyderabad,2018-11-05,32.8,68.87,5.38,36.41,23.46,0.53,4.62,27.53,64.0,Satisfactory
Hyderabad,2018-11-06,44.66,94.97,5.82,39.76,25.0,0.58,5.76,31.15,80.0,Satisfactory
Hyderabad,2018-11-07,54.63,103.16,4.8,38.84,23.63,0.52,8.73,34.91,95.0,Satisfactory
Hyderabad,2018-11-08,59.82,109.93,3.82,35.89,21.32,0.55,7.39,41.0,107.0,Moderate
Hyderabad,2018-11-09,64.36,125.75,4.45,42.33,25.9,0.54,10.52,36.77,114.0,Moderate
Hyderabad,2018-11-10,69.5,136.07,4.22,44.02,26.57,0.58,16.11,42.35,129.0,Moderate
Hyderabad,2018-11-11,61.15,129.81,4.84,44.85,27.54,0.58,18.58,44.0,131.0,Moderate
Hyderabad,2018-11-12,62.68,148.54,7.17,50.55,31.73,0.58,27.46,43.16,127.0,Moderate
Hyderabad,2018-11-13,66.08,150.01,10.08,56.68,37.98,0.68,32.99,34.36,134.0,Moderate
Hyderabad,2018-11-14,67.28,159.01,10.49,60.17,39.93,0.76,28.68,35.17,139.0,Moderate
Hyderabad,2018-11-15,58.4,140.37,9.82,52.31,35.35,0.73,23.55,30.37,133.0,Moderate
Hyderabad,2018-11-16,46.2,115.57,7.78,45.12,29.83,0.61,14.26,25.38,118.0,Moderate
Hyderabad,2018-11-17,23.09,59.77,6.46,32.04,21.93,0.47,4.64,20.36,76.0,Satisfactory
Hyderabad,2018-11-18,19.06,50.4,7.14,29.19,20.29,0.43,4.63,18.99,57.0,Satisfactory
Hyderabad,2018-11-19,26.04,61.77,5.61,32.18,21.29,0.45,4.53,21.05,53.0,Satisfactory
Hyderabad,2018-11-20,52.12,112.36,7.09,43.52,27.66,0.58,9.77,29.47,86.0,Satisfactory
Hyderabad,2018-11-21,63.08,139.98,5.82,44.09,27.7,0.58,13.92,36.71,129.0,Moderate
Hyderabad,2018-11-22,66.0,137.89,4.81,46.07,28.06,0.6,9.72,34.42,131.0,Moderate
Hyderabad,2018-11-23,71.81,147.11,7.22,47.8,30.04,0.65,15.7,32.72,133.0,Moderate
Hyderabad,2018-11-24,72.98,155.13,8.56,53.95,34.44,0.72,15.99,36.63,148.0,Moderate
Hyderabad,2018-11-25,69.28,149.67,4.95,50.29,30.48,0.64,16.75,46.4,140.0,Moderate
Hyderabad,2018-11-26,63.01,150.75,5.59,53.44,32.61,0.67,18.36,44.11,135.0,Moderate
Hyderabad,2018-11-27,69.91,152.94,6.32,59.24,35.57,0.74,11.85,41.07,138.0,Moderate
Hyderabad,2018-11-28,73.48,155.16,6.86,59.43,36.14,0.77,8.85,43.73,142.0,Moderate
Hyderabad,2018-11-29,72.26,153.14,11.19,65.02,43.12,0.81,14.12,34.93,146.0,Moderate
Hyderabad,2018-11-30,67.69,145.96,7.06,56.72,34.75,0.67,20.32,40.48,139.0,Moderate
Hyderabad,2018-12-01,69.94,147.06,6.95,56.11,35.06,0.72,13.09,35.54,135.0,Moderate
Hyderabad,2018-12-02,71.17,145.82,7.24,52.98,33.02,0.74,9.29,34.25,137.0,Moderate
Hyderabad,2018-12-03,74.62,145.29,5.43,48.78,30.02,0.75,7.79,36.37,140.0,Moderate
Hyderabad,2018-12-04,77.72,147.65,6.32,47.55,29.22,0.76,8.53,37.26,154.0,Moderate
Hyderabad,2018-12-05,67.3,118.13,3.28,40.48,24.04,0.7,5.66,33.84,146.0,Moderate
